year,event,driver,team,compound,stint_number,stint_length,start_lap,end_lap,avg_lap_time,best_lap_time,lap_time_std,avg_track_temp,avg_air_temp,lap_times,lap_numbers,sector1_times,sector2_times,sector3_times
2024,Bahrain Grand Prix,SAI,Ferrari,SOFT,1.0,14,1.0,14.0,98.02542857142855,97.08,1.0014524616610792,30,25,"[100.62, 97.236, 97.08, 97.264, 98.032, 97.741, 98.26, 98.183, 98.03, 97.608, 97.656, 97.65, 97.243, 99.753]","[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0]","[nan, 30.974, 31.049, 30.957, 30.967, 30.879, 30.847, 31.341, 30.99, 30.819, 31.266, 31.089, 31.025, 31.011]","[42.861, 42.366, 42.179, 42.373, 42.821, 42.803, 43.148, 42.701, 42.868, 42.638, 42.386, 42.46, 42.212, 42.119]","[23.765, 23.896, 23.852, 23.934, 24.244, 24.059, 24.265, 24.141, 24.172, 24.151, 24.004, 24.101, 24.006, 26.623]"
2024,Bahrain Grand Prix,SAI,Ferrari,HARD,2.0,21,15.0,35.0,97.41861904761906,95.507,4.592882662078254,30,25,"[117.225, 96.376, 95.507, 96.088, 96.236, 96.034, 96.104, 96.008, 96.149, 96.2, 96.22, 96.221, 96.272, 96.534, 96.6, 96.337, 96.537, 96.762, 96.556, 96.551, 99.274]","[15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0]","[51.656, 30.412, 30.202, 30.59, 30.805, 30.786, 30.796, 30.686, 30.738, 30.698, 30.724, 30.714, 30.807, 30.901, 30.852, 30.746, 30.851, 30.873, 30.833, 30.858, 30.872]","[42.013, 42.131, 41.758, 41.964, 41.897, 41.66, 41.752, 41.77, 41.797, 41.881, 41.907, 41.878, 41.836, 41.965, 41.97, 41.897, 41.959, 42.115, 41.987, 41.933, 42.117]","[23.556, 23.833, 23.547, 23.534, 23.534, 23.588, 23.556, 23.552, 23.614, 23.621, 23.589, 23.629, 23.629, 23.668, 23.778, 23.694, 23.727, 23.774, 23.736, 23.76, 26.285]"
2024,Bahrain Grand Prix,SAI,Ferrari,HARD,3.0,22,36.0,57.0,95.9865909090909,94.507,4.392700543261579,30,25,"[115.62, 95.302, 95.1, 94.709, 94.739, 95.041, 94.861, 94.795, 94.507, 94.79, 94.853, 94.901, 94.981, 95.44, 95.142, 95.282, 95.083, 95.211, 95.309, 95.407, 95.305, 95.327]","[36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0, 55.0, 56.0, 57.0]","[50.852, 30.695, 30.631, 30.481, 30.382, 30.638, 30.448, 30.387, 30.35, 30.398, 30.466, 30.455, 30.602, 30.499, 30.468, 30.502, 30.522, 30.491, 30.555, 30.699, 30.593, 30.55]","[41.528, 41.39, 41.329, 41.066, 41.146, 41.205, 41.195, 41.201, 40.971, 41.123, 41.116, 41.086, 41.028, 41.58, 41.331, 41.387, 41.259, 41.288, 41.277, 41.192, 41.18, 41.125]","[23.24, 23.217, 23.14, 23.162, 23.211, 23.198, 23.218, 23.207, 23.186, 23.269, 23.271, 23.36, 23.351, 23.361, 23.343, 23.393, 23.302, 23.432, 23.477, 23.516, 23.532, 23.652]"
2024,Bahrain Grand Prix,LEC,Ferrari,SOFT,1.0,11,1.0,11.0,98.31072727272728,96.862,1.2399096008104047,30,25,"[98.271, 96.862, 98.062, 97.752, 98.131, 97.782, 98.957, 98.136, 97.844, 97.884, 101.737]","[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0]","[nan, 31.166, 31.223, 30.958, 31.192, 30.936, 31.008, 31.2, 31.147, 30.988, 32.241]","[41.549, 41.864, 42.856, 42.784, 42.872, 42.751, 43.761, 42.753, 42.533, 42.534, 42.647]","[23.635, 23.832, 23.983, 24.01, 24.067, 24.095, 24.188, 24.183, 24.164, 24.362, 26.849]"
2024,Bahrain Grand Prix,LEC,Ferrari,HARD,2.0,23,12.0,34.0,97.91043478260868,96.432,4.306384117331838,30,25,"[117.471, 96.432, 96.756, 96.813, 96.673, 97.302, 97.438, 96.821, 96.794, 96.977, 96.796, 96.987, 96.924, 96.76, 96.81, 96.831, 96.907, 96.963, 97.158, 97.031, 96.941, 96.741, 99.614]","[12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0]","[51.178, 30.58, 30.787, 30.831, 30.606, 31.109, 31.18, 30.986, 30.839, 31.089, 30.994, 31.131, 31.083, 31.059, 30.991, 31.081, 31.019, 30.974, 31.134, 30.999, 31.153, 30.99, 31.219]","[42.371, 42.173, 42.232, 42.256, 42.32, 42.332, 42.467, 42.03, 42.103, 42.091, 41.976, 41.941, 41.904, 41.828, 41.901, 41.881, 41.971, 42.065, 42.03, 42.079, 41.922, 41.868, 41.932]","[23.922, 23.679, 23.737, 23.726, 23.747, 23.861, 23.791, 23.805, 23.852, 23.797, 23.826, 23.915, 23.937, 23.873, 23.918, 23.869, 23.917, 23.924, 23.994, 23.953, 23.866, 23.883, 26.463]"
2024,Bahrain Grand Prix,LEC,Ferrari,HARD,3.0,23,35.0,57.0,96.13273913043481,94.09,4.388432399941207,30,25,"[116.166, 94.09, 94.897, 94.783, 95.087, 94.859, 95.028, 94.982, 95.192, 95.051, 95.22, 95.058, 95.057, 95.308, 95.302, 95.383, 95.418, 95.394, 95.48, 95.265, 95.785, 95.924, 96.324]","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0, 55.0, 56.0, 57.0]","[51.681, 30.063, 30.611, 30.55, 30.604, 30.507, 30.539, 30.413, 30.286, 30.468, 30.355, 30.238, 30.577, 30.64, 30.689, 30.639, 30.721, 30.693, 30.777, 30.7, 30.857, 30.744, 30.856]","[41.26, 40.65, 40.962, 40.953, 41.077, 40.836, 41.033, 41.067, 41.367, 41.124, 41.281, 41.4, 41.115, 41.183, 41.12, 41.285, 41.116, 41.156, 41.227, 41.077, 41.308, 41.565, 41.655]","[23.225, 23.377, 23.324, 23.28, 23.406, 23.516, 23.456, 23.502, 23.539, 23.459, 23.584, 23.42, 23.365, 23.485, 23.493, 23.459, 23.581, 23.545, 23.476, 23.488, 23.62, 23.615, 23.813]"
2024,Bahrain Grand Prix,RUS,Mercedes,SOFT,1.0,11,1.0,11.0,97.9889090909091,96.406,1.1185197767179114,30,25,"[99.228, 96.635, 96.406, 97.738, 98.116, 97.784, 98.082, 97.862, 97.73, 97.782, 100.515]","[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0]","[nan, 30.829, 30.367, 31.135, 31.636, 31.36, 31.48, 31.238, 31.12, 31.247, 31.392]","[42.099, 42.038, 42.202, 42.609, 42.573, 42.508, 42.577, 42.646, 42.578, 42.538, 42.646]","[23.694, 23.768, 23.837, 23.994, 23.907, 23.916, 24.025, 23.978, 24.032, 23.997, 26.477]"
2024,Bahrain Grand Prix,RUS,Mercedes,HARD,2.0,20,12.0,31.0,98.1692,96.234,4.818114422621537,30,25,"[118.46, 97.167, 97.571, 96.922, 96.683, 96.234, 97.819, 97.233, 96.732, 96.769, 96.992, 96.954, 96.736, 96.928, 96.801, 96.815, 96.911, 97.066, 97.186, 99.405]","[12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0]","[52.57, 30.759, 30.851, 31.038, 31.03, 30.747, 31.462, 31.101, 30.862, 30.87, 30.84, 31.043, 30.867, 30.941, 30.867, 30.93, 30.98, 30.993, 31.03, 31.061]","[42.189, 42.479, 42.74, 42.152, 42.084, 41.766, 42.532, 42.267, 42.099, 42.18, 42.313, 42.088, 42.107, 42.199, 42.161, 42.115, 42.149, 42.224, 42.221, 42.153]","[23.701, 23.929, 23.98, 23.732, 23.569, 23.721, 23.825, 23.865, 23.771, 23.719, 23.839, 23.823, 23.762, 23.788, 23.773, 23.77, 23.782, 23.849, 23.935, 26.191]"
2024,Bahrain Grand Prix,RUS,Mercedes,HARD,3.0,26,32.0,57.0,96.54876923076924,95.065,4.251256824118649,30,25,"[117.267, 95.838, 95.241, 95.772, 95.434, 95.481, 95.479, 95.204, 95.065, 95.093, 95.136, 95.193, 95.162, 95.276, 96.657, 95.805, 96.059, 95.954, 96.181, 95.852, 96.186, 95.979, 96.013, 96.151, 96.35, 96.44]","[32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0, 55.0, 56.0, 57.0]","[52.151, 30.638, 30.286, 30.587, 30.608, 30.566, 30.6, 30.547, 30.39, 30.541, 30.57, 30.626, 30.573, 30.599, 30.649, 30.525, 30.794, 30.723, 30.691, 30.639, 30.678, 30.752, 30.744, 30.818, 30.808, 30.765]","[41.641, 41.572, 41.651, 41.817, 41.494, 41.586, 41.469, 41.329, 41.347, 41.25, 41.196, 41.237, 41.252, 41.328, 42.244, 41.724, 41.795, 41.727, 41.93, 41.734, 41.927, 41.74, 41.687, 41.709, 41.885, 42.018]","[23.475, 23.628, 23.304, 23.368, 23.332, 23.329, 23.41, 23.328, 23.328, 23.302, 23.37, 23.33, 23.337, 23.349, 23.764, 23.556, 23.47, 23.504, 23.56, 23.479, 23.581, 23.487, 23.582, 23.624, 23.657, 23.657]"
2024,Bahrain Grand Prix,NOR,McLaren,SOFT,1.0,13,1.0,13.0,98.4606153846154,97.45,1.3552540068477672,30,25,"[102.168, 98.01, 97.787, 97.45, 97.794, 97.896, 97.86, 98.134, 98.064, 97.936, 98.172, 98.082, 100.635]","[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0]","[nan, 31.353, 31.112, 31.115, 31.258, 31.027, 31.074, 31.171, 31.051, 31.019, 31.163, 31.232, 31.225]","[43.309, 42.618, 42.476, 42.193, 42.379, 42.622, 42.514, 42.688, 42.721, 42.563, 42.74, 42.561, 42.508]","[24.244, 24.039, 24.199, 24.142, 24.157, 24.247, 24.272, 24.275, 24.292, 24.354, 24.269, 24.289, 26.902]"
2024,Bahrain Grand Prix,NOR,McLaren,HARD,2.0,20,14.0,33.0,97.96010000000001,96.416,4.711046558216571,30,25,"[117.77, 96.912, 96.565, 96.776, 96.508, 96.416, 96.501, 96.62, 96.668, 96.696, 96.823, 96.73, 96.566, 96.726, 97.018, 97.041, 96.986, 97.083, 97.171, 99.626]","[14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0]","[51.681, 31.011, 30.716, 31.049, 30.803, 30.87, 30.817, 30.889, 30.839, 30.92, 30.89, 30.923, 30.845, 30.873, 30.98, 30.879, 30.946, 30.944, 30.994, 31.223]","[42.243, 42.058, 42.031, 41.973, 41.777, 41.774, 41.871, 41.825, 41.822, 41.877, 42.047, 41.924, 41.878, 41.939, 41.984, 42.16, 42.076, 42.127, 42.14, 42.016]","[23.846, 23.843, 23.818, 23.754, 23.928, 23.772, 23.813, 23.906, 24.007, 23.899, 23.886, 23.883, 23.843, 23.914, 24.054, 24.002, 23.964, 24.012, 24.037, 26.387]"
2024,Bahrain Grand Prix,NOR,McLaren,HARD,3.0,24,34.0,57.0,96.41708333333332,94.476,4.387153329960067,30,25,"[116.898, 94.476, 95.69, 95.067, 95.149, 94.88, 95.276, 95.069, 95.165, 95.295, 95.346, 95.338, 95.371, 95.485, 95.717, 95.674, 95.657, 96.038, 95.922, 95.782, 95.934, 96.223, 95.976, 96.582]","[34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0, 55.0, 56.0, 57.0]","[51.869, 30.32, 30.162, 30.355, 30.48, 30.35, 30.366, 30.318, 30.402, 30.462, 30.488, 30.468, 30.485, 30.546, 30.638, 30.64, 30.563, 30.786, 30.655, 30.666, 30.672, 31.035, 30.691, 30.771]","[41.547, 40.838, 42.072, 41.339, 41.161, 41.047, 41.222, 41.261, 41.212, 41.196, 41.267, 41.24, 41.244, 41.341, 41.369, 41.34, 41.375, 41.516, 41.461, 41.392, 41.387, 41.372, 41.471, 41.992]","[23.482, 23.318, 23.456, 23.373, 23.508, 23.483, 23.688, 23.49, 23.551, 23.637, 23.591, 23.63, 23.642, 23.598, 23.71, 23.694, 23.719, 23.736, 23.806, 23.724, 23.875, 23.816, 23.814, 23.819]"
2024,Bahrain Grand Prix,HAM,Mercedes,SOFT,1.0,12,1.0,12.0,98.86541666666666,97.839,1.553482917267654,30,25,"[103.122, 98.273, 98.303, 98.287, 98.35, 98.183, 97.839, 98.221, 98.645, 98.037, 98.236, 100.889]","[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0]","[nan, 31.287, 31.062, 30.983, 31.14, 31.124, 30.829, 31.079, 31.088, 30.931, 31.279, 31.206]","[43.609, 42.893, 43.099, 43.146, 43.01, 42.887, 42.823, 42.886, 43.171, 42.821, 42.819, 42.881]","[24.393, 24.093, 24.142, 24.158, 24.2, 24.172, 24.187, 24.256, 24.386, 24.285, 24.138, 26.802]"
2024,Bahrain Grand Prix,HAM,Mercedes,HARD,2.0,21,13.0,33.0,98.05595238095236,96.264,4.765187031756366,30,25,"[118.645, 97.178, 97.264, 97.091, 97.111, 96.85, 96.694, 96.264, 96.51, 96.633, 96.717, 96.666, 96.919, 96.714, 97.201, 96.692, 96.786, 97.244, 96.975, 97.325, 99.696]","[13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0]","[52.396, 31.073, 31.095, 31.165, 30.738, 30.825, 30.848, 30.768, 30.757, 30.733, 30.884, 30.826, 31.037, 30.847, 30.891, 30.907, 30.897, 30.945, 30.837, 31.076, 30.937]","[42.491, 42.404, 42.315, 42.207, 42.64, 42.221, 42.131, 41.794, 42.003, 42.141, 42.063, 42.1, 42.09, 42.095, 42.39, 41.948, 42.023, 42.37, 42.175, 42.235, 42.399]","[23.758, 23.701, 23.854, 23.719, 23.733, 23.804, 23.715, 23.702, 23.75, 23.759, 23.77, 23.74, 23.792, 23.772, 23.92, 23.837, 23.866, 23.929, 23.963, 24.014, 26.36]"
2024,Bahrain Grand Prix,HAM,Mercedes,HARD,3.0,24,34.0,57.0,96.22941666666668,94.722,4.011757360956469,30,25,"[114.974, 95.489, 95.279, 95.597, 94.966, 94.722, 95.041, 94.94, 94.996, 94.935, 95.169, 95.184, 95.285, 95.226, 96.165, 95.914, 95.612, 95.532, 95.479, 95.55, 95.974, 95.633, 95.706, 96.138]","[34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0, 55.0, 56.0, 57.0]","[50.966, 30.776, 30.303, 30.384, 30.06, 30.17, 30.443, 30.463, 30.426, 30.437, 30.494, 30.483, 30.569, 30.514, 30.691, 30.616, 30.655, 30.597, 30.578, 30.643, 30.792, 30.602, 30.597, 30.687]","[40.903, 41.304, 41.653, 41.575, 41.423, 41.159, 41.198, 41.116, 41.13, 41.134, 41.229, 41.299, 41.258, 41.311, 41.926, 41.819, 41.454, 41.403, 41.382, 41.252, 41.706, 41.487, 41.564, 41.847]","[23.105, 23.409, 23.323, 23.638, 23.483, 23.393, 23.4, 23.361, 23.44, 23.364, 23.446, 23.402, 23.458, 23.401, 23.548, 23.479, 23.503, 23.532, 23.519, 23.655, 23.476, 23.544, 23.545, 23.604]"
2024,Bahrain Grand Prix,PIA,McLaren,SOFT,1.0,12,1.0,12.0,98.67658333333334,97.859,1.4424038936526211,30,25,"[102.523, 98.382, 98.258, 97.897, 97.859, 97.955, 97.984, 97.956, 98.096, 98.073, 98.397, 100.739]","[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0]","[nan, 31.429, 31.147, 31.113, 30.894, 31.412, 31.164, 31.179, 31.211, 31.294, 31.276, 31.364]","[43.573, 42.789, 42.993, 42.572, 42.78, 42.35, 42.581, 42.533, 42.534, 42.462, 42.727, 42.679]","[24.14, 24.164, 24.118, 24.212, 24.185, 24.193, 24.239, 24.244, 24.351, 24.317, 24.394, 26.696]"
2024,Bahrain Grand Prix,PIA,McLaren,HARD,2.0,22,13.0,34.0,97.99377272727271,96.427,4.65549612651355,30,25,"[118.689, 96.796, 96.823, 96.427, 96.872, 97.095, 96.577, 96.644, 96.733, 96.555, 96.68, 96.884, 97.008, 96.882, 96.905, 96.905, 97.179, 97.177, 97.57, 97.163, 97.088, 99.211]","[13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0]","[52.735, 30.92, 31.008, 30.706, 30.863, 30.958, 30.84, 30.982, 30.904, 30.87, 30.953, 31.104, 31.017, 30.94, 31.034, 31.028, 31.07, 31.02, 30.979, 30.956, 31.023, 30.933]","[42.241, 42.057, 41.928, 41.849, 42.13, 42.15, 41.863, 41.794, 41.943, 41.812, 41.883, 41.813, 42.028, 42.004, 41.892, 41.888, 42.068, 42.067, 42.516, 42.2, 42.039, 41.867]","[23.713, 23.819, 23.887, 23.872, 23.879, 23.987, 23.874, 23.868, 23.886, 23.873, 23.844, 23.967, 23.963, 23.938, 23.979, 23.989, 24.041, 24.09, 24.075, 24.007, 24.026, 26.411]"
2024,Bahrain Grand Prix,PIA,McLaren,HARD,3.0,23,35.0,57.0,96.55834782608696,94.774,5.060867026047609,30,25,"[119.703, 95.153, 94.774, 95.298, 94.983, 95.005, 95.109, 95.341, 95.258, 95.238, 95.306, 95.296, 95.376, 95.702, 95.653, 95.984, 95.8, 96.024, 95.739, 96.107, 95.973, 96.1, 95.92]","[35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0, 55.0, 56.0, 57.0]","[53.392, 30.577, 30.469, 30.613, 30.196, 30.329, 30.504, 30.605, 30.52, 30.489, 30.589, 30.594, 30.504, 30.651, 30.619, 30.79, 30.74, 30.765, 30.77, 30.976, 30.879, 30.82, 30.738]","[42.529, 41.125, 40.772, 41.055, 41.091, 41.07, 41.055, 41.21, 41.188, 41.161, 41.14, 41.178, 41.194, 41.365, 41.313, 41.405, 41.312, 41.526, 41.299, 41.431, 41.373, 41.515, 41.401]","[23.782, 23.451, 23.533, 23.63, 23.696, 23.606, 23.55, 23.526, 23.55, 23.588, 23.577, 23.524, 23.678, 23.686, 23.721, 23.789, 23.748, 23.733, 23.67, 23.7, 23.721, 23.765, 23.781]"
2024,Bahrain Grand Prix,ALO,Aston Martin,SOFT,1.0,15,1.0,15.0,98.90633333333335,97.776,1.1191960549983246,30,25,"[101.679, 98.02, 99.046, 97.776, 99.292, 98.053, 98.008, 98.103, 98.896, 99.325, 98.554, 98.543, 98.587, 98.612, 101.101]","[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0]","[nan, 31.203, 32.068, 30.951, 32.063, 31.076, 30.905, 31.024, 31.464, 31.635, 31.043, 30.932, 31.446, 31.516, 31.48]","[43.268, 42.896, 42.719, 42.58, 42.806, 42.676, 42.7, 42.689, 43.036, 43.162, 42.972, 43.035, 42.808, 42.741, 42.707]","[24.162, 23.921, 24.259, 24.245, 24.423, 24.301, 24.403, 24.39, 24.396, 24.528, 24.539, 24.576, 24.333, 24.355, 26.914]"
2024,Bahrain Grand Prix,ALO,Aston Martin,HARD,2.0,26,16.0,41.0,98.24034615384616,96.799,4.251616341508792,30,25,"[118.814, 96.97, 97.361, 97.072, 97.357, 97.342, 97.122, 97.265, 97.046, 97.179, 97.638, 96.945, 97.256, 97.104, 96.982, 96.957, 97.056, 97.202, 97.601, 97.273, 98.343, 96.799, 97.297, 97.946, 98.061, 100.261]","[16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0]","[52.462, 30.546, 31.136, 30.967, 31.08, 30.978, 30.882, 30.946, 30.836, 30.925, 31.295, 31.0, 31.091, 30.948, 30.976, 30.866, 31.023, 31.106, 31.211, 31.078, 31.245, 30.5, 30.952, 31.253, 31.525, 31.046]","[42.357, 42.572, 42.381, 42.236, 42.304, 42.385, 42.371, 42.451, 42.303, 42.232, 42.393, 42.032, 42.208, 42.237, 42.05, 42.192, 42.0, 42.136, 42.33, 42.219, 42.631, 42.284, 42.212, 42.438, 42.36, 42.415]","[23.995, 23.852, 23.844, 23.869, 23.973, 23.979, 23.869, 23.868, 23.907, 24.022, 23.95, 23.913, 23.957, 23.919, 23.956, 23.899, 24.033, 23.96, 24.06, 23.976, 24.467, 24.015, 24.133, 24.255, 24.176, 26.8]"
2024,Bahrain Grand Prix,ALO,Aston Martin,HARD,3.0,16,42.0,57.0,96.36156249999999,94.199,5.487276689078108,30,25,"[116.899, 95.107, 94.981, 94.872, 95.126, 95.225, 94.199, 94.571, 94.677, 94.916, 94.862, 95.249, 95.745, 95.066, 95.014, 95.276]","[42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0, 55.0, 56.0, 57.0]","[52.077, 30.517, 30.334, 30.536, 30.468, 30.596, 30.046, 30.4, 30.453, 30.543, 30.447, 30.498, 30.701, 30.478, 30.405, 30.59]","[41.387, 41.055, 41.382, 41.011, 41.232, 41.183, 40.806, 40.783, 40.794, 40.924, 40.963, 41.106, 41.444, 41.126, 41.122, 41.134]","[23.435, 23.535, 23.265, 23.325, 23.426, 23.446, 23.347, 23.388, 23.43, 23.449, 23.452, 23.645, 23.6, 23.462, 23.487, 23.552]"
2024,Bahrain Grand Prix,STR,Aston Martin,SOFT,1.0,9,1.0,9.0,100.24799999999999,97.987,3.9294778597162243,30,25,"[110.214, 97.987, 98.279, 98.364, 98.725, 98.925, 98.769, 98.857, 102.112]","[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0]","[nan, 31.319, 31.279, 30.944, 30.987, 31.554, 31.302, 30.963, 31.431]","[44.4, 42.653, 42.79, 43.227, 43.577, 43.188, 43.186, 43.37, 43.451]","[24.337, 24.015, 24.21, 24.193, 24.161, 24.183, 24.281, 24.524, 27.23]"
2024,Bahrain Grand Prix,STR,Aston Martin,HARD,2.0,18,10.0,27.0,99.03122222222223,96.494,4.764524068023084,30,25,"[117.815, 96.494, 97.175, 97.289, 97.624, 97.533, 98.027, 98.777, 97.417, 97.554, 97.859, 98.022, 98.175, 97.826, 98.138, 97.994, 98.133, 100.71]","[10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0]","[51.912, 30.684, 30.961, 30.988, 31.039, 30.928, 31.238, 31.663, 30.775, 30.774, 31.219, 31.191, 31.109, 31.057, 31.071, 31.105, 31.156, 31.196]","[42.22, 42.077, 42.338, 42.395, 42.588, 42.631, 42.753, 42.958, 42.503, 42.598, 42.499, 42.686, 42.935, 42.668, 42.831, 42.77, 42.759, 42.791]","[23.683, 23.733, 23.876, 23.906, 23.997, 23.974, 24.036, 24.156, 24.139, 24.182, 24.141, 24.145, 24.131, 24.101, 24.236, 24.119, 24.218, 26.723]"
2024,Bahrain Grand Prix,STR,Aston Martin,HARD,3.0,30,28.0,57.0,97.10546666666667,95.632,3.70938223998267,30,25,"[116.64, 95.854, 95.632, 96.202, 95.821, 96.349, 96.332, 96.242, 96.086, 95.987, 96.364, 96.353, 96.485, 96.322, 96.343, 96.304, 96.564, 96.243, 96.379, 96.298, 97.325, 96.871, 96.541, 96.763, 96.934, 96.64, 96.693, 96.68, 96.582, 97.335]","[28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0, 55.0, 56.0, 57.0]","[51.64, 30.749, 30.429, 30.622, 30.248, 30.607, 30.969, 30.837, 30.694, 30.676, 30.776, 30.792, 30.896, 30.877, 30.774, 30.843, 30.788, 30.712, 30.808, 30.835, 31.346, 30.92, 30.808, 30.882, 31.144, 30.894, 30.938, 30.92, 30.87, 30.994]","[41.554, 41.609, 41.682, 41.79, 41.8, 42.088, 41.709, 41.766, 41.748, 41.775, 41.926, 41.959, 41.927, 41.749, 41.917, 41.859, 42.023, 41.834, 41.882, 41.744, 42.156, 42.119, 41.978, 42.075, 42.016, 42.017, 41.971, 41.999, 41.951, 42.237]","[23.446, 23.496, 23.521, 23.79, 23.773, 23.654, 23.654, 23.639, 23.644, 23.536, 23.662, 23.602, 23.662, 23.696, 23.652, 23.602, 23.753, 23.697, 23.689, 23.719, 23.823, 23.832, 23.755, 23.806, 23.774, 23.729, 23.784, 23.761, 23.761, 24.104]"
2024,Bahrain Grand Prix,ZHO,Kick Sauber,SOFT,1.0,9,1.0,9.0,99.89211111111112,98.428,2.124308796081944,30,25,"[104.801, 98.92, 98.582, 98.428, 98.798, 98.488, 99.517, 99.646, 101.849]","[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0]","[nan, 31.452, 31.044, 30.977, 31.116, 30.86, 31.488, 31.786, 31.33]","[43.576, 43.135, 43.084, 43.004, 43.178, 43.064, 43.47, 43.138, 43.094]","[24.294, 24.333, 24.454, 24.447, 24.504, 24.564, 24.559, 24.722, 27.425]"
